,name,id,popularity,genres,followers,image_url
165,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,75,None,3504815,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472
166,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,79,disco,8988107,https://i.scdn.co/image/1d5a05673975ba0c378cd280344e000b0b865620
167,Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,86,"bollywood, hindi pop, desi, kannada pop, marathi pop, bangla pop",30747035,https://i.scdn.co/image/ab6761610000e5eb59303d54ce789210e745e1a9
168,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,78,None,10311265,https://i.scdn.co/image/ab6761610000e5eb5048d9616b459ef90f04b6d8
169,French Montana,6vXTefBL93Dj5IqAWq6OTv,78,None,5732695,https://i.scdn.co/image/ab6761610000e5ebadb2f8e09c3e3171956aafe4
170,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,80,soft rock,6961790,https://i.scdn.co/image/ab6761610000e5ebd4e38c4e3e5c82774740e28d
171,Camilo,28gNT5KBp7IjEOQoevXf9N,82,"colombian pop, pop urbano",20191299,https://i.scdn.co/image/ab6761610000e5ebadd0f250a8602d9bb093161f
172,ROLE MODEL,1dy5WNgIKQU6ezkpZs4y8z,74,bedroom pop,674228,https://i.scdn.co/image/ab6761610000e5ebffd538785c8288abd8235b41
173,NewJeans,6HvZYsbFfjnjFrWF950C9d,80,k-pop,10880116,https://i.scdn.co/image/ab6761610000e5eb80668ba2b15094d083780ea9
174,Burna Boy,3wcj11K77LjEY1PkEazffa,82,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano",12745717,https://i.scdn.co/image/ab6761610000e5eb2d405f4858ce3cd52d409c98
175,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,71,country,3263428,https://i.scdn.co/image/ab6761610000e5ebc3552e14b485998e7bbba38b
176,Beach House,56ZTgzPBDge0OvCGgMO3OY,75,dream pop,2665169,https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09
177,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,80,soft pop,13540256,https://i.scdn.co/image/ab6761610000e5ebea7538654040e553a7b0fc28
178,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,78,None,9307562,https://i.scdn.co/image/ab6761610000e5eb26e8cb3ff6fc7744b312811b
179,America,35U9lQaRWSQISxQAB94Meo,74,"yacht rock, soft rock, folk rock",1981177,https://i.scdn.co/image/ab6761610000e5eb1918619d3b26c6cb16084997
180,TWICE,7n2Ycct7Beij7Dj7meI4X0,81,k-pop,22014439,https://i.scdn.co/image/ab6761610000e5ebca6c145421fa9ceb58d6f9d4
181,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,78,"corridos tumbados, corrido, corridos bélicos, música mexicana",4390823,https://i.scdn.co/image/ab6761610000e5eb52f3df55b54da325acb93e84
182,The Cure,7bu3H8JO7d0UbMoVzbo70s,78,"new wave, post-punk, gothic rock, darkwave",6412729,https://i.scdn.co/image/ab6761610000e5ebdd427c765c409ec02dc3a868
183,Jeff Buckley,3nnQpaTvKb5jCQabZefACI,75,None,1975398,https://i.scdn.co/image/67779606c7f151618a28f62b1d24fb514d39dacf
184,Alfredo Olivas,5xYNmNkaWRqu3e5F4UXME8,81,"banda, corrido, norteño, sierreño, corridos bélicos",10647924,https://i.scdn.co/image/ab6761610000e5eba8e7bd16561a36f5cc42fafa
185,Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,82,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, dembow",1314173,https://i.scdn.co/image/ab6761610000e5ebc67ff7255a076429ad3f628d
186,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,80,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",2347540,https://i.scdn.co/image/ab6761610000e5eb13ec8d2390f7335cbcefdf53
187,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,73,country,3655150,https://i.scdn.co/image/ab6761610000e5eb6772748e5cd3c3de721f8c03
188,Billy Currington,1By9QBFnjZAoI83BZppHlt,71,"country, acoustic country",2714000,https://i.scdn.co/image/ab6761610000e5ebacc30a1cf0224922cdbcc405
189,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,78,None,1246063,https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4
190,Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,73,None,1498550,https://i.scdn.co/image/ab6761610000e5ebbdc0709eec4b28557926fab6
191,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,76,None,4233988,https://i.scdn.co/image/ab6761610000e5ebfc346418571318500c277d0c
192,B.o.B,5ndkK3dpZLKtBklKjxNQwT,76,None,2218501,https://i.scdn.co/image/ab6761610000e5ebc9a97fba42e640d955fedf46
193,Wallows,0NIPkIjTV8mB795yEIiPYL,73,indie,2965361,https://i.scdn.co/image/ab6761610000e5ebfde4e7d59f6d8868e2ffdaf5
194,Xavi,3Me35AWHCGqW4sZ7bWWJt1,78,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda",7999238,https://i.scdn.co/image/ab6761610000e5eb5a700198e6319284ac2abbf6
195,Anitta,7FNnA9vBm6EKceENgCGRMb,82,"brazilian pop, funk pop, funk carioca, funk, pagode baiano",13185287,https://i.scdn.co/image/ab6761610000e5ebda2a9d91c5f52a9088851251
196,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,71,"country, acoustic country",2429279,https://i.scdn.co/image/ab6761610000e5ebdab269aed3f987f231cac0e7
197,LISA,5L1lO4eRHmJ7a0Q6csE5cT,81,k-pop,12059178,https://i.scdn.co/image/ab6761610000e5eb5cd3b3af8b72e32be78571ec
198,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,75,christmas,10853135,https://i.scdn.co/image/ab6761610000e5eb20b8c7d395994dc81a85f291
199,Nate Smith,4NYMUsIcUUsBHbV9DICa5x,73,country,521218,https://i.scdn.co/image/ab6761610000e5eb1d43047a32706c03490957da
200,Men I Trust,3zmfs9cQwzJl575W1ZYXeT,74,"bedroom pop, indie pop",2228268,https://i.scdn.co/image/ab6761610000e5ebfd30ebd7e80dad6b2383aab0
201,Edgardo Nuñez,0mA4dkNGiN4fqTBi2SLlAv,77,"corrido, corridos bélicos, corridos tumbados, electro corridos, sad sierreño, dembow belico, banda, música mexicana",2524750,https://i.scdn.co/image/ab6761610000e5eb888a342f7c615d953f0e2574
202,Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,82,latin pop,8107012,https://i.scdn.co/image/ab6761610000e5eba6b5085fa84ce968ca556162
203,Morat,5C4PDR4LnhZTbVnKWXuDKD,84,"colombian pop, latin pop",13432670,https://i.scdn.co/image/ab6761610000e5eb5edd5edd2ec02722f873e0ef
204,ATEEZ,68KmkJeZGfwe1OUaivBa2L,77,"k-pop, noise music",4932947,https://i.scdn.co/image/ab6761610000e5eb54f46e04774e27eb54b1bb6f
205,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,81,k-pop,54187636,https://i.scdn.co/image/ab6761610000e5eb667b1c37aac06716daa5fe92
206,TOTO,0PFtn5NtBbbUNbU9EAmIWF,77,"yacht rock, soft rock",3515371,https://i.scdn.co/image/ab6761610000e5eba59a5bcab211f964fe9bfb06
207,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,82,"colombian pop, reggaeton",24015975,https://i.scdn.co/image/ab6761610000e5ebbf209ec097ccb579f38edc65
208,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,72,"yacht rock, classic rock",2457497,https://i.scdn.co/image/9d01e4e9aac39b891d684d3d1a5b3a451d7c72bd
209,John Legend,5y2Xq6xcjJb2jVM54GHK3t,77,"soft pop, neo soul",7800460,https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417
210,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,72,"pop punk, emo",3027525,https://i.scdn.co/image/ab6761610000e5eb8a05b6b10635b63ebc45ae54
211,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,76,None,3678255,https://i.scdn.co/image/ab6761610000e5eb2360c963315739fc33b01687
212,Blood Orange,6LEeAFiJF8OuPx747e1wxR,74,art pop,1194621,https://i.scdn.co/image/ab6761610000e5eb935ce60ea0b433b480a9c98a
213,The Script,3AQRLZ9PuTAozP28Skbq8V,79,None,8657786,https://i.scdn.co/image/ab6761610000e5eb4a0b21cd87d8a8752fd32e94
214,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,79,k-pop,11532086,https://i.scdn.co/image/ab6761610000e5ebcceddc581f296f97a93f01ee
215,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,71,"country, pop country",2433032,https://i.scdn.co/image/ab6761610000e5eb800647d0d619aa4bbfc10a53
216,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,79,None,6411505,https://i.scdn.co/image/ab6761610000e5eb7b3634864a78ab6bd1d77c36
217,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,78,pop soul,716235,https://i.scdn.co/image/ab6761610000e5eb6e938c6cd78d705571ba9e7e
218,Keith Urban,0u2FHSq3ln94y5Q57xazwf,72,country,5251327,https://i.scdn.co/image/ab6761610000e5eb054c067d4cfa3b8094f3400f
219,Calibre 50,4jogXSSvlyMkODGSZ2wc2P,78,"banda, corrido, norteño, música mexicana, sierreño, grupera",12654990,https://i.scdn.co/image/ab6761610000e5eb827be814484a1c051889f41a
220,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,76,"new wave, synthpop",3935115,https://i.scdn.co/image/ab6761610000e5eb1e63dea1bded4ae1d53b5c9a
221,Ciara,2NdeV5rLm47xAvogXrYhJX,74,None,7182712,https://i.scdn.co/image/ab6761610000e5ebb6a28d3c64b3bcf6675ddfe3
222,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,76,None,12162181,https://i.scdn.co/image/ab6761610000e5eb6cde43f126518af0ef8eddc2
223,Missy Elliott,2wIVse2owClT7go1WT98tk,73,hip hop,2674445,https://i.scdn.co/image/ab6761610000e5ebf6691f40d906f097e9fbaa4c
224,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,79,None,13590187,https://i.scdn.co/image/ab6761610000e5eb48e24f77a03f78a00cfda0bb
225,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,76,None,1879015,https://i.scdn.co/image/ab6761610000e5eb2bbb0c0f4352d833ff3b5068
226,Hillsong Worship,3SgHzT552wy2W8pNLaLk24,76,"worship, christian, pop worship, ccm, gospel",6851832,https://i.scdn.co/image/ab6761610000e5eb3fa351bcd2f7a8f06a7bc3ba
227,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,78,None,3903303,https://i.scdn.co/image/ab6761610000e5ebcd4f69d1758be97745a7e961
228,Dylan Scott,78YqeIji3mgAS2K1Maca6x,71,country,1854271,https://i.scdn.co/image/ab6761610000e5eb893f6ba58d8b1e42850621e1
229,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,71,country,2716152,https://i.scdn.co/image/ab6761610000e5eb17f1bb8128fc6e637e4240d7
230,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,84,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",40096632,https://i.scdn.co/image/ab6761610000e5eb0f0be2054fe9594026a6b843
231,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,80,None,4211724,https://i.scdn.co/image/ab6761610000e5eb89633578648b0b51f53d167f
232,Santana,6GI52t8N5F02MxU0g5U69P,75,None,3700337,https://i.scdn.co/image/ab6761610000e5eb09882b1b7b33732abd60fc38
233,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,84,"tamil pop, kollywood, sufi, bollywood, hindi pop, desi",65315373,https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c
234,Eden Muñoz,1gJdf4Yybu4X5A2xYV3NMV,78,"banda, corrido, norteño, corridos bélicos, corridos tumbados, música mexicana",2932327,https://i.scdn.co/image/ab6761610000e5ebac92824eb3acb40fe677ef99
235,Lauv,5JZ7CnR6gTvEMKX4g70Amv,78,None,6684460,https://i.scdn.co/image/ab6761610000e5ebb173d69f77530d77a991984f
236,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,78,None,23839255,https://i.scdn.co/image/ab6761610000e5eb7a1fba1bb3618ef71355f82a
237,Rema,46pWGuE3dSwY3bMMXGBvVS,79,"afrobeats, afrobeat, afropop, afropiano",7581716,https://i.scdn.co/image/ab6761610000e5ebdc3fcc7b3eb99a22b3180eea
238,Ado,6mEQK9m2krja6X1cfsAjfl,78,"j-pop, anime, vocaloid, j-rock",6178961,https://i.scdn.co/image/ab6761610000e5ebbcb1c184c322688f10cdce7a
239,Grupo Laberinto,24z2EWgF5nVUKnbJHd9ku2,74,"corrido, norteño, banda",1108857,https://i.scdn.co/image/ab6761610000e5eb43e17b4dbc422749b6179805
240,aespa,6YVMFz59CuY7ngCxTxjpxE,79,k-pop,8919725,https://i.scdn.co/image/ab6761610000e5eb927f1260251e32135287e032
241,Suki Waterhouse,5GGJosGMs08YEmKTZJe1fL,73,None,1218379,https://i.scdn.co/image/ab6761610000e5ebc2bb10016e2e142f397f780c
242,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,74,None,1842746,https://i.scdn.co/image/ab6761610000e5eb8dd6d79e9fd4d7a80875b1a3
243,All Time Low,46gyXjRIvN1NL1eCB8GBxo,72,"pop punk, emo, punk",3143909,https://i.scdn.co/image/ab6761610000e5eb8625dac822c90c5f8c605170
244,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,75,None,5491135,https://i.scdn.co/image/ab6761610000e5eb10164a7f6d166aabbb00c4dd
245,Los Alegres Del Barranco,2TSslwx9J30KElgEr68sdv,74,"corrido, corridos bélicos, norteño, sierreño",1374697,https://i.scdn.co/image/ab6761610000e5eb04dd6a93ebb221ddde5b057e
246,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,78,None,10747581,https://i.scdn.co/image/ab6761610000e5eb11be9310ef4b23734c13b5c8
247,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,69,country,554097,https://i.scdn.co/image/ab6761610000e5eb63ae1c76b9e1cc1a29d63fa9
248,Labrinth,2feDdbD5araYcm6JhFHHw7,77,None,3545581,https://i.scdn.co/image/ab6761610000e5ebdadb76fe8b30dde6b0905fb9
249,Alka Yagnik,3gBKY0y3dFFVRqicLnVZYz,84,"bollywood, hindi pop, desi",18956536,https://i.scdn.co/image/ab6761610000e5eb935b2dd507212bd72a71d7f9
250,Counting Crows,0vEsuISMWAKNctLlUAhSZC,72,None,1909541,https://i.scdn.co/image/ab6761610000e5ebe49e02d94a91ccdb846a62fa
251,girl in red,3uwAm6vQy7kWPS2bciKWx9,75,bedroom pop,8433475,https://i.scdn.co/image/ab6761610000e5eb1b15c2ad299fdcf864a09742
252,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,76,None,12336457,https://i.scdn.co/image/ab6761610000e5eb3758a33e782b46bd7f174e1d
253,Andy Grammer,2oX42qP5ineK3hrhBECLmj,72,None,1318377,https://i.scdn.co/image/ab6761610000e5ebdfa641458cddcca4325c6afa
254,Alejandro Fernández,6sq1yF0OZEWA4xoXVKW1L9,79,"mariachi, ranchera, latin pop, bolero",8423297,https://i.scdn.co/image/ab6761610000e5eb452691cfa37fdd5b3417ed0d
255,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,71,post-grunge,2644214,https://i.scdn.co/image/ab6761610000e5eb2600695faee2deeb736755f0
256,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,79,None,12555510,https://i.scdn.co/image/ab6761610000e5eb0fc46d81e66450d99a3b0c05
257,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,70,classic rock,3267157,https://i.scdn.co/image/ab6761610000e5eb624ddceb90bdf808ed4e2e35
258,AURORA,1WgXqy2Dd70QQOU7Ay074N,76,"norwegian pop, art pop",4475531,https://i.scdn.co/image/ab6761610000e5ebeefc6f13cec94fe613a6c1c8
259,Chris Young,4BYxqVkZyFjtik7crYLg5Q,68,"country, acoustic country",2878958,https://i.scdn.co/image/ab6761610000e5ebb9e65bcbf126f840f8682908
260,Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3,73,r&b,4221528,https://i.scdn.co/image/ab6761610000e5eb432cb55e0b82419302f7cc5a
261,Clean Bandit,6MDME20pz9RveH9rEXvrOM,78,None,5864463,https://i.scdn.co/image/ab6761610000e5eb70d80b8ab8e193aef64223ec
262,KPop Demon Hunters Cast,7mW7Tv7NvywKKXqafZo0Lc,74,None,47801,https://i.scdn.co/image/ab67616d0000b2736c1334650ced0e28f0b2e13f
263,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,76,None,5652112,https://i.scdn.co/image/ab6761610000e5ebfd9a45e98090b4f26d2bbdeb
264,BoyWithUke,1Cd373x8qzC7SNUg5IToqp,73,None,4553997,https://i.scdn.co/image/ab6761610000e5ebc703d350f9cce13df4c64b3e
265,LOS DOS DE TAMAULIPAS,77Zc5MMUIMJriEDAcaDspi,71,"corrido, corridos bélicos, corridos tumbados, norteño",410279,https://i.scdn.co/image/ab6761610000e5eb8ea14cee6d946895eac8530f
266,Reik,0vR2qb8m9WHeZ5ByCbimq2,79,latin pop,9551694,https://i.scdn.co/image/ab6761610000e5eb7b201ade1f4494891f686e33
267,Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,74,None,5470857,https://i.scdn.co/image/ab6761610000e5eb0c5fcd837c1420d97f500ef9
268,Mazzy Star,37w38cCSGgKLdayTRjna4W,73,"dream pop, shoegaze, slowcore",1688791,https://i.scdn.co/image/d14e353d562d68036916c64a13912772cf7df91c
269,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,74,None,10236629,https://i.scdn.co/image/ab6761610000e5ebeccc1cde8e9fdcf1c9289897
270,Dasha,7Ez6lTtSMjMf2YSYpukP1I,73,None,365649,https://i.scdn.co/image/ab6761610000e5eb9fc8b8ed8e5cc4b418964942
271,Fitz and The Tantrums,4AcHt3JxKy59IX7JNNlZn4,71,None,990399,https://i.scdn.co/image/ab6761610000e5eb756717e6695fbaeb236857a2
272,Yebba,1ooV8YZC1KbpEcrmI8WH0F,73,None,672527,https://i.scdn.co/image/ab6761610000e5ebc7c93edb239b99c22a84bdd9
273,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,71,singer-songwriter,2498958,https://i.scdn.co/image/ab6761610000e5ebddc148cfa465c2065846c636
274,Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO,83,"gujarati pop, bollywood, hindi pop, desi, gujarati garba",6273517,https://i.scdn.co/image/ab6761610000e5ebbb4064bef3a825344d5eb79e
275,James Taylor,0vn7UBvSQECKJm2817Yf1P,70,"folk rock, singer-songwriter, soft rock",2812193,https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc
276,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,75,None,2674712,https://i.scdn.co/image/ab6761610000e5eb7c9287712c4355e54c94e0d0
277,HAIM,4Ui2kfOqGujY81UcPrb5KE,72,None,1420554,https://i.scdn.co/image/ab6761610000e5eb09f7ea29906a367f0648e0bc
278,Gerardo Ortiz,4J13m9IZh03PEhoxAxRhXO,76,"banda, corrido, norteño, sierreño, corridos bélicos, música mexicana",8414600,https://i.scdn.co/image/ab6761610000e5eb3f38776c665c16d3dbb63e06
279,Jasiel Nuñez,0T8Ix53aIN4F7aEKj4EnKy,75,"corridos tumbados, corrido, sad sierreño, corridos bélicos, música mexicana",1504356,https://i.scdn.co/image/ab6761610000e5eb2c6901f95e226dd63023cce2
280,V,3JsHnjpbhX4SnySpvpa9DK,79,k-pop,19653788,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
281,Lizzo,56oDRnqbIiwx4mymNEv7dS,72,None,5732039,https://i.scdn.co/image/ab6761610000e5eb2f0129f850e50486a7c849b8
282,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,70,"emo, pop punk",1740668,https://i.scdn.co/image/ab6761610000e5eb0dc33cfd207772f8e2f6b46f
283,Chalino Sanchez,7u9m43vPVTERaALXXOzrRq,72,"corrido, norteño, música mexicana, banda",3611415,https://i.scdn.co/image/ab6761610000e5eb5c2431cad6a50bb95218f856
284,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,83,"j-pop, anime, j-rock",5761507,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
285,Maggie Rogers,4NZvixzsSefsNiIqXn0NDe,70,None,1247128,https://i.scdn.co/image/ab6761610000e5eb42ac28bac739fd27c568cf4b
286,Billy Idol,7lzordPuZEXxwt9aoVZYmG,73,None,2326441,https://i.scdn.co/image/ab6761610000e5eb69408d3a9d82c2307dd8699d
287,Los Dos Carnales,25UNJbwGZSQKvz5cPLWlv3,73,"corrido, banda, norteño, ranchera, sierreño, música mexicana",3164657,https://i.scdn.co/image/ab6761610000e5ebc5aa3d95238d6bbe76f305fe
288,Céline Dion,4S9EykWXhStSc15wEx8QFK,78,variété française,9923014,https://i.scdn.co/image/ab6761610000e5ebc3b380448158e7b6e5863cde
289,Depeche Mode,762310PdDnwsDxAQxzQkfX,76,"new wave, synthpop, darkwave",7147139,https://i.scdn.co/image/ab6761610000e5ebaff13c9484fdad590ccfb73c
290,Hermanos Espinoza,1V0BgbhknuuZIMxKO0M9FV,71,"corrido, corridos bélicos, norteño",447970,https://i.scdn.co/image/ab6761610000e5eb0e82045466c4070e3547ab0a
291,Nic D,1XlLhtgJjC4ROQZilBZAvw,70,None,481440,https://i.scdn.co/image/ab6761610000e5eb81c96a7127557e1688795c8f
292,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,83,"sertanejo, sertanejo universitário, arrocha, agronejo",22923231,https://i.scdn.co/image/ab6761610000e5eb77937baabc49dea13c17c706
293,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,74,None,5231310,https://i.scdn.co/image/ab6761610000e5eb1b098899f1cc5be055471b4d
294,Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,71,None,2320849,https://i.scdn.co/image/ab6761610000e5eb40fbebe8dee2989b9f4efe9d
295,DannyLux,6ElqtIfQsAkEYypgfJIjeK,73,"sad sierreño, corridos tumbados, corrido, sierreño, música mexicana, electro corridos",2053409,https://i.scdn.co/image/ab6761610000e5ebe460436ba8d80d8a5b4e2fec
296,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,73,None,2991948,https://i.scdn.co/image/ab6761610000e5eb9414ef07d0ca697726912df1
297,TobyMac,5VX8hxrcfJWwaTLiqGUHG3,69,"christian, christian pop, ccm, christian rock, christian hip hop, cedm, worship, christian alternative rock",1480446,https://i.scdn.co/image/ab6761610000e5eb0f02deacc1cfdb22aabb3a49
298,Lily-Rose Depp,1pBLC0qVRTB5zVMuteQ9jJ,77,None,465854,https://i.scdn.co/image/ab6761610000e5ebc2fb4b8e035fbdad27da865f
299,Amitabh Bhattacharya,2fMqTqiTxUDlmcOEPaQSsx,82,"bollywood, hindi pop, desi",3312324,https://i.scdn.co/image/ab6761610000e5eb06f04f40ecb8ca92cb714908
300,WILLOW,3rWZHrfrsPBxVy692yAIxF,71,None,2902917,https://i.scdn.co/image/ab6761610000e5eb0e6e067240dd48810379dc81
301,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,71,"new wave, post-punk",2761727,https://i.scdn.co/image/e4c5b04fce8706c87663357b1f78522a3a5c641b
302,Fergie,3r17AfJCCUqC9Lf0OAc73G,72,None,6051763,https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5
303,Chicago,3iDD7bnsjL9J4fO298r0L0,73,"yacht rock, soft rock",4552423,https://i.scdn.co/image/ab6761610000e5ebbab088e2157b02848dfcbc1e
304,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,76,soft pop,6007490,https://i.scdn.co/image/ab6761610000e5ebbcf0a0b7d6dabc8f6376f045
305,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,70,country,3201984,https://i.scdn.co/image/ab6761610000e5ebd52ae4e62c64e82541b55d94
306,Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,81,"bollywood, desi, hindi pop",13617979,https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf
307,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,73,None,7923810,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76
308,Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,71,None,1082669,https://i.scdn.co/image/ab6761610000e5eba913b09c2b17424e34c55e5e
309,Karan Aujla,6DARBhWbfcS9E4yJzcliqQ,82,"punjabi pop, punjabi hip hop, bhangra, desi hip hop, desi",19290208,https://i.scdn.co/image/ab6761610000e5eb2a354a64d9c5c602db0be2a4
310,El Fantasma,0my6Pg4I28dVcZLSpAkqhv,72,"corrido, banda, norteño, corridos bélicos, sierreño, música mexicana",6381900,https://i.scdn.co/image/ab6761610000e5ebfebafbabd8a364c4aa61016e
311,Ricardo Arjona,0h1zs4CTlU9D2QtgPxptUD,78,latin pop,14164956,https://i.scdn.co/image/ab6761610000e5ebc39af2ce1337734a4cadadaf
312,George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,75,None,4310653,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b
313,Davido,0Y3agQaa6g2r0YmHPOO9rh,78,"afrobeats, afrobeat, afropop, afropiano, azonto, amapiano, hiplife, afroswing, afro r&b",7876590,https://i.scdn.co/image/ab6761610000e5eb057fdb13352beee124b79051
314,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,70,bedroom pop,4404732,https://i.scdn.co/image/ab6761610000e5ebef138aa4569dba63ee549997
315,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,74,"new wave, synthpop",3423671,https://i.scdn.co/image/ab6761610000e5eb873c478913e5a70527b9442a
316,Cuco,2Tglaf8nvDzwSQnpSrjLHP,71,bedroom pop,3219185,https://i.scdn.co/image/ab6761610000e5eb35869fcd31b5d3252d636595
317,Los Cadetes De Linares,1iIxNEvPPmdFIIP0tdpw6G,73,"norteño, corrido, bolero, banda, grupera, ranchera, música mexicana",3180128,https://i.scdn.co/image/ab6761610000e5eb426584cae08769645b2ddfa6
318,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,75,"soft pop, acoustic pop",7308149,https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14
319,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,74,None,1789606,https://i.scdn.co/image/ab6761610000e5eb1e97fce6fa6fc4ebc3ebda25
320,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,74,None,5107477,https://i.scdn.co/image/ab6761610000e5eb8272bf414106646e0e4a89f3
321,Funk Wav,4A0TivfinfALCAMJqqjZIk,72,None,16387,https://i.scdn.co/image/ab6761610000e5eb52c3a2c1fa4472bb5cf6a9bb
322,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,70,None,602947,https://i.scdn.co/image/ab6761610000e5eba5a55fb2f2c129da51b7676e
323,Atif Aslam,2oSONSC9zQ4UonDKnLqksx,82,"bollywood, hindi pop, desi, sufi, qawwali",36558417,https://i.scdn.co/image/ab6761610000e5ebc40600e02356cc86f0debe84
324,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,77,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",4975186,https://i.scdn.co/image/ab6761610000e5ebc78ac932c7498e12e742bfc1
